ResponseId,lgo_1,lgo_2,lgo_3,lgo_4,lgo_5,ppgo_1,ppgo_2,ppgo_3,ppgo_4,pago_1,pago_2,pago_3,pago_4,ti_go_First Click,ti_go_Last Click,ti_go_Page Submit,ti_go_Click Count,leadid_1,leadid_2,leadid_3,leadid_4,senpow_1,senpow_2,senpow_3,senpow_4,senpow_5,senpow_6,senpow_7,senpow_8,ti_senpow_First Click,ti_senpow_Last Click,ti_senpow_Page Submit,ti_senpow_Click Count,trpr_1,trpr_2,trpr_3,trpr_4,trpr_5,trpr_6,trpr_7,trpr_8,ti_trpr_First Click,ti_trpr_Last Click,ti_trpr_Page Submit,ti_trpr_Click Count,gsel_1,gsel_2,gsel_3,gsel_4,gsel_5,gsel_6,ti_gsel_First Click,ti_gsel_Last Click,ti_gsel_Page Submit,ti_gsel_Click Count,loco_1,loco_2,loco_3,loco_4,loco_5,loco_6,loco_7,loco_8,loco_9,loco_10,loco_11,loco_12,assess_1,assess_2,assess_3,assess_4,assess_5,assess_6,assess_7,assess_8,assess_9,assess_10,assess_11,assess_12,ti_regfoc_First Click,ti_regfoc_Last Click,ti_regfoc_Page Submit,ti_regfoc_Click Count,claim_1,claim_2,claim_3,claim_4,claim_5,grant_1,grant_2,grant_3,grant_4,grant_5,ti_clagra_First Click,ti_clagra_Last Click,ti_clagra_Page Submit,ti_clagra_Click Count,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,extra_7,extra_8,extra_9,extra_10,ti_extra_First Click,ti_extra_Last Click,ti_extra_Page Submit,ti_extra_Click Count,pace_1,ti_pace_First Click,ti_pace_Last Click,ti_pace_Page Submit,ti_pace_Click Count,grw_1,fix_1,grw_2,fix_2,fix_3,grw_3,grw_4,fix_4,ti_ent_First Click,ti_ent_Last Click,ti_ent_Page Submit,ti_ent_Click Count,impos_1,impos_2,impos_3,impos_4,impos_5,ti_impos_First Click,ti_impos_Last Click,ti_impos_Page Submit,ti_impos_Click Count,ti_pdo_First Click,ti_pdo_Last Click,ti_pdo_Page Submit,ti_pdo_Click Count,pdo_1,pdo_2,pdo_3,pdo_4,pdo_5,pdo_6,pdo_7,pdo_8,checkis5,sstatus_1,sstatus_2,sstatus_3,sstatus_4,sstatus_5,ti_sstat_First Click,ti_sstat_Last Click,ti_sstat_Page Submit,ti_sstat_Click Count,pas_1,pas_2,pas_3,pas_4,pas_5,pas_6,pas_7,pas_8,pas_9,pas_10,nas_1,nas_2,nas_3,nas_4,nas_5,nas_6,nas_7,nas_18,nas_9,nas_10,ti_panas_First Click,ti_panas_Last Click,ti_panas_Page Submit,ti_panas_Click Count,gse_1,gse_2,gse_3,gse_4,gse_5,gse_6,gse_7,gse_8,ti_gse_First Click,ti_gse_Last Click,ti_gse_Page Submit,ti_gse_Click Count,voieff_1,voieff_2,voieff_3,voieff_4,voieff_5,voieff_6,ti_voieff_First Click,ti_voieff_Last Click,ti_voieff_Page Submit,ti_voieff_Click Count,creaid_1,creaid_2,creaid_3,crse_1,crse_2,crse_3,ti_crse_First Click,ti_crse_Last Click,ti_crse_Page Submit,ti_crse_Click Count,sdes_1,sdes_2,sdes_3,sdes_4,sdes_5,sdes_6,sdes_7,sdes_8,sdes_9,sdes_10,checkis6,ti_sdes_First Click,ti_sdes_Last Click,ti_sdes_Page Submit,ti_sdes_Click Count,male,age,firstgen,wei,tall_1,tall_2,race,engl,lang,gpa,predi1,predi2_1,predi2_2,wexp,supexp,exc,ppo,soft,regr,corr,mmed,Sections
R_3pal4q0h2fcPaQj,5,7,6,4,7,5,6,7,7,6,4,6,6,7.557,66.257,67.999,14,7,7,7,7,5,3,5,5,5,5,3,3,4.006,24.255,25.796,10,5,6,6,5,5,6,5,4,19.978,44.579,50.386,9,1,7,7,7,7,7,3.596,26.595,27.435,7,6,5,7,7,7,5,5,7,6,7,6,4,3,3,3,7,7,7,7,7,7,5,4,6,5.362,82.229,83.987,25,7,7,7,7,6,5,4,5,4,4,12.572,34.905,36.643,10,7,4,4,2,5,7,5,7,7,2,3.869,29.702,31.295,10,4,11.729,14.679,15.67,2,6,2,6,2,2,6,6,2,5.042,22.376,24.3,8,6,6,5,5,6,8.932,22.398,23.301,5,5.391,63.624,66.217,10,5,4,5,4,2,5,3,3,5,5,5,5,5,5,7.181,17.864,19.088,5,5,5,4,4,5,5,5,4,2,5,5,5,5,3,5,5,2,4,5,5,13.986,54.169,55.811,21,7,7,7,6,7,7,7,6,4.504,23.521,24.595,8,7,7,7,7,7,7,5.157,9.64,10.944,6,6,6,2,2,4,2,8.796,30.379,32.42,10,5,5,6,3,3,6,4,6,6,7,6,18.596,97.014,97.822,11,0,20,0,100,5,3,2,3,1,2.65,80,5,4,1,2,5,5,3,4,4,2,Spring 2025 OBHR 33000-005 LEC
R_6Pzfdsr3GtLvI2d,5,5,6,6,4,2,6,4,6,4,1,2,4,30.27,101.009,102.888,14,4,5,5,5,4,4,4,4,6,4,3,4,4.791,32.209,33.762,9,7,7,1,4,7,7,7,1,112.176,143.611,145.031,12,4,5,4,7,6,7,67.905,85.53,86.659,9,7,4,7,7,4,5,7,7,2,7,6,5,2,5,4,6,1,1,4,4,5,1,1,1,5.337,198.176,199.452,27,6,6,6,4,6,6,6,6,6,6,3.543,30.479,31.556,11,5,3,3,3,5,3,5,5,7,1,8.752,48.991,50.124,11,3,10.982,10.982,11.738,1,7,1,7,4,4,7,7,1,4.797,34.046,34.818,8,6,5,4,5,2,49.082,131.983,132.68,7,254.793,302.39,303.443,10,2,5,4,4,4,6,2,6,5,2,4,6,2,4,25.42,46.906,47.801,6,5,4,4,5,5,1,5,4,3,4,3,1,2,2,3,3,1,1,1,1,7.55,65.819,67.817,21,6,6,5,6,6,6,5,6,9.694,139.356,140.178,11,6,6,6,6,6,6,8.083,18.591,19.201,6,6,2,6,6,6,4,118.286,160.496,161.271,6,7,6,6,6,5,1,3,2,4,1,6,20.324,148.21,149.988,15,0,18,0,115,5,3,"1,8",4,2,2.8,50,6,6,2,0,4,5,2,2,3,2,Spring 2025 OBHR 33000-008 LEC
R_7FFXtgX4RqclN4S,6,7,7,6,6,5,5,6,6,5,3,5,5,10.668,888.731,892.253,14,6,5,5,5,4,1,5,3,5,5,1,3,6.44,43.679,45.347,8,5,6,5,3,6,6,6,3,53.368,77.365,78.658,9,2,6,5,6,6,6,9.094,28.006,31.519,7,5,5,7,7,6,2,7,7,2,7,7,7,1,5,6,7,2,7,7,7,7,6,1,5,16.958,1079.598,1129.051,25,7,7,7,7,7,5,5,5,5,5,32.413,75.612,77.548,10,3,4,5,3,5,3,5,4,4,4,7.002,87.868,88.927,12,3,21.767,21.767,25.171,1,6,1,6,3,1,6,7,3,6.216,821.424,825.952,10,4,6,4,5,3,9.139,83.014,88.237,9,18.323,91.013,92.039,11,2,5,2,1,2,1,1,4,5,6,6,6,7,7,9.205,145.3,146.901,8,2,3,3,2,2,3,3,2,2,4,1,1,2,1,2,2,2,1,2,1,33.395,307.133,308.3,27,6,6,6,6,6,6,6,5,6.651,31.533,32.56,9,6,6,7,6,6,6,5.549,15.842,19.572,7,7,2,7,5,7,6,28.465,45.138,46.27,7,6,6,4,6,7,7,5,5,6,3,6,110.974,226.85,250.654,13,0,18,0,112,5,2,4,3,2,3,50,5,5,5,7,5,5,3,3,4,4,Spring 2025 OBHR 33000-006 LEC
R_7Ucs2qXupyCX0U3,6,6,6,5,5,5,6,6,5,5,2,3,6,177.442,619.805,621.146,15,4,5,5,5,5,3,4,4,5,5,4,3,5.985,32.701,34.157,8,6,6,3,7,3,7,7,2,183.627,211.361,212.416,12,2,5,2,5,5,5,119.34,150.107,151.679,7,6,3,7,7,7,7,6,3,2,5,5,6,5,5,5,6,3,5,5,3,7,5,6,6,139.387,874.714,875.72,29,6,5,5,4,6,7,7,7,7,7,172.798,195.88,197.799,11,6,3,2,2,3,3,6,6,6,3,6.957,67.572,68.63,10,3,29.21,29.21,30.715,1,6,3,6,3,3,6,6,3,7.886,60.301,61.391,8,5,5,5,6,2,12.624,55.64,57.675,6,13.244,132.327,133.667,11,2,6,2,2,2,2,2,3,5,5,6,6,6,6,6.178,16.461,17.417,5,4,4,5,4,4,1,3,4,4,1,1,1,1,1,1,2,1,1,2,1,8.72,73.419,74.293,22,6,6,7,6,5,7,6,7,14.376,35.826,36.898,8,6,5,6,6,6,5,6.67,15.819,16.875,6,6,3,5,3,6,3,17.901,101.933,102.773,6,6,6,5,5,6,3,2,3,4,3,6,17.818,225.15,225.89,12,0,18,0,143,5,5,2,4,1,3.66,50,6,5,4,2,1,5,1,1,2,2,Spring 2025 OBHR 33000-005 LEC
R_3w0HELZDtRizxvC,5,5,7,5,5,4,5,6,5,6,5,5,7,84.401,132.069,132.655,19,5,5,5,4,4,3,4,4,4,5,4,4,12.383,36.715,37.98,8,5,7,4,7,7,7,7,5,6.83,30.622,32.082,8,3,5,5,5,5,5,11.11,30.701,33.34,8,5,5,5,4,4,5,4,4,4,5,4,5,2,6,5,7,4,7,7,7,7,4,1,4,8.243,217.317,218.331,28,5,5,5,5,5,5,5,5,5,5,5.361,22.593,24.713,10,5,3,4,5,4,4,4,5,5,5,6.024,37.147,38.882,13,2,20.151,20.151,23.521,1,5,4,5,4,5,5,5,5,9.468,33.421,34.463,9,5,5,5,5,5,6.467,22.959,25.357,5,9.669,54.466,55.289,9,3,4,4,5,3,3,5,4,5,5,5,5,5,5,3.653,12.106,13.774,5,3,4,4,4,4,4,4,3,2,4,5,4,3,4,4,4,4,2,4,3,5.841,35.856,36.688,20,5,5,5,5,5,5,5,5,5.171,27.235,28.403,9,5,5,5,5,5,4,17.812,33.448,35.746,6,5,4,5,5,5,5,8.911,21.756,23.244,6,6,6,4,4,6,5,5,7,6,6,6,14.028,58.833,59.943,13,0,21,1,120,5,5,"1,4",4,2,3,70,8,3,8,3,3,3,3,2,2,3,Spring 2025 OBHR 33000-008 LEC
R_1v2jqOJ9cDOeCmN,4,6,5,5,5,6,6,7,6,5,5,3,4,9.312,72.057,72.522,15,7,6,6,6,5,3,6,4,5,3,2,2,3.346,23.142,23.601,10,5,4,4,5,3,5,5,3,7.974,25.386,26.408,8,3,6,5,6,6,6,9.107,24.24,26.796,7,5,6,7,3,4,4,4,5,3,3,5,5,3,2,5,4,4,6,5,4,3,4,6,5,2.94,84.71,85.575,24,6,6,6,6,6,4,4,3,3,2,10.955,31.201,32.031,11,6,2,1,2,5,6,5,3,5,4,5.721,35.362,36.152,11,4,14.218,14.218,15.28,1,6,2,5,3,2,5,5,3,9.852,34.163,35.153,8,4,5,6,2,2,7.671,23.741,26.697,5,8.251,56.143,56.524,10,4,5,3,2,2,2,2,3,5,4,3,5,5,5,2.789,17.898,18.28,6,5,5,4,3,3,1,4,4,4,4,1,1,2,1,2,2,1,1,2,1,5.342,39.066,40.056,20,7,6,6,5,5,6,6,5,3.293,29.08,30.499,11,6,6,7,5,5,5,6.203,34.219,35.033,7,3,3,4,4,5,3,7.871,19.516,20.222,7,7,4,4,5,2,6,1,5,5,5,6,12.513,49.821,50.451,11,1,18,0,175,6,0,1,4,1,3.25,85,5,5,4,3,3,5,1,1,2,2,Spring 2025 OBHR 33000-005 LEC
R_7dLB9gJw5BzzG2d,5,5,5,3,5,6,6,6,5,5,5,3,6,335.521,888.61,889.514,15,3,5,5,5,6,2,6,5,6,2,2,2,4.919,490.864,492.54,18,5,5,2,3,6,6,6,5,10.166,86.146,90.4,9,3,5,2,3,5,2,7.629,44.754,45.942,9,6,3,5,6,5,5,6,3,2,5,3,5,5,6,5,7,6,5,6,5,6,2,1,5,7.252,2188.519,2190.042,36,5,5,6,6,5,6,6,6,6,6,7.309,35.883,37.133,14,5,2,2,5,5,5,6,6,6,1,7.5,64.339,65.492,13,5,21.501,21.501,23.034,1,6,2,5,2,2,6,6,2,315.7,1585.948,1586.493,15,6,6,6,6,7,6.412,395.562,396.184,8,29.443,118.096,119.882,11,1,6,5,2,2,2,6,3,5,5,5,5,5,3,17.983,34.507,42.288,6,4,3,4,4,3,2,5,3,3,4,3,2,3,2,2,3,2,3,2,1,16.048,76.167,77.144,27,3,5,6,3,5,6,3,6,10.016,54.865,56.727,8,6,6,5,6,6,6,8.122,45.507,47.118,8,6,2,5,5,6,5,5.782,263.15,264.05,8,3,6,7,6,2,5,6,3,6,6,6,8.848,103.857,104.976,12,1,20,0,240,6,3,1,4,1,3.27,30,7,3,3,7,3,4,2,3,2,2,Spring 2025 OBHR 33000-008 LEC
R_5g1tIQGuk6XPUMO,7,7,7,7,7,5,5,4,4,2,1,2,2,16,258.903,261.039,17,5,6,6,5,4,2,7,5,6,2,1,4,5.119,71.531,73.02,11,6,6,6,6,4,6,6,5,32.037,139.761,141.128,10,1,6,5,6,6,6,10.136,29.229,30.526,7,6,6,7,6,6,2,3,5,2,5,6,6,3,4,4,3,4,5,5,5,7,4,2,6,5.599,127.409,129.061,31,7,7,6,7,7,5,7,6,6,7,11.115,56,70.227,10,6,2,1,2,5,5,6,6,6,6,4.132,142.089,147.221,12,4,9.873,9.873,14.738,1,6,2,6,2,3,6,6,2,13.443,98.795,101.149,9,5,7,5,6,1,6.565,33.056,34.8,5,7.212,234.299,235.5,11,2,6,5,3,6,4,2,3,5,6,6,6,6,6,14.054,102.896,104.7,6,4,4,5,4,3,2,3,4,3,5,3,3,2,3,2,4,1,1,2,1,24.97,194.167,195.703,22,6,6,6,6,6,6,7,6,38.94,233.606,235.27,9,5,6,7,5,6,6,16.445,30.831,42.505,8,6,2,6,5,6,6,57.539,79.809,81.027,6,5,6,6,3,4,4,4,4,5,2,6,54.113,168.321,168.975,15,1,18,0,162,6,1,1,4,2,3.7,80,8,8,1,3,5,5,3,3,4,3,Spring 2025 OBHR 33000-006 LEC
R_7AG7lYNI3JWQmSz,5,3,3,5,1,3,5,3,2,6,6,7,6,7.701,346.297,350.515,30,3,3,3,4,5,3,5,3,5,3,3,3,6.715,44.55,45.934,10,2,2,5,6,3,5,3,6,8.806,62.345,63.49,15,5,2,2,3,2,3,7.643,25.871,27.071,9,2,2,6,3,2,6,6,5,6,6,3,5,2,5,5,6,4,6,7,5,6,5,2,5,8.867,159.019,160.982,34,5,3,4,2,5,5,6,6,6,6,87.602,317.507,319.171,11,5,5,6,6,2,2,2,2,2,5,6.71,42.284,45.079,12,5,13.506,20.749,21.829,3,5,2,5,2,2,5,5,2,62.417,145.944,147.227,13,5,5,5,3,5,15.767,38.882,39.905,6,7.498,150.306,152.661,24,2,5,5,5,3,2,3,6,5,2,2,5,3,4,5.603,20.817,22.301,7,2,2,2,1,2,2,1,2,2,3,2,2,4,4,1,4,3,1,3,1,61.207,128.248,129.927,24,3,3,5,5,5,5,3,3,144.103,204.565,206.147,10,3,3,2,5,3,3,11.002,93.213,94.978,11,5,5,5,5,4,4,85.028,112.78,114.022,8,5,5,6,3,2,6,5,3,2,5,7,14.61,102.726,104.482,18,0,20,1,200,5,3,4,3,3,2.99,50,5,2,1,3,4,4,3,2,3,2,Spring 2025 OBHR 33000-008 LEC
R_7OU2dMrQzMr7ASS,5,6,6,6,5,5,5,5,6,5,3,5,5,23.377,40.295,42.801,15,6,5,6,5,5,5,6,5,6,5,5,5,2.471,20.254,22.426,9,6,5,2,5,5,5,5,3,6.204,37.187,38.376,14,4,5,6,5,6,6,4.407,8.992,13.156,7,5,1,5,5,5,5,5,4,5,5,4,5,5,5,4,5,6,5,5,5,5,3,3,6,5.341,61.685,68.494,36,5,5,6,6,5,6,5,6,5,5,3.149,9.337,10.041,11,6,2,3,3,2,3,4,5,6,6,2.795,41.843,43.27,16,4,6.556,6.556,10.287,1,5,3,5,3,2,5,5,3,7.415,30.239,31.858,11,5,5,5,5,5,12.298,31.351,32.866,8,26.334,42.815,43.883,11,5,5,4,5,5,5,3,4,5,4,4,4,4,4,3.443,8.262,9.855,5,4,4,3,4,4,4,4,4,4,4,1,1,3,1,2,3,1,2,2,1,4.196,39.668,40.455,25,5,5,6,5,6,6,6,6,1.734,9.322,11.639,9,6,4,6,6,6,6,4.42,22.224,24.09,7,5,3,5,4,5,6,51.482,74.386,75.903,11,6,6,5,5,5,5,6,6,6,5,6,3.839,22.016,28.77,13,1,19,0,170,5,11,1,4,1,3.5,70,7,5,3,0,2,3,1,2,3,1,Spring 2025 OBHR 33000-006 LEC
R_3e2aDxUAFcbB3y1,5,5,5,5,6,6,6,6,5,5,4,5,5,5.592,83.321,84.299,15,6,6,6,6,5,4,5,5,5,3,3,3,8.978,47.91,48.801,9,4,5,5,6,2,4,5,5,11.522,47.676,49.639,9,2,6,6,6,6,6,9.056,36.87,37.371,7,5,6,6,6,6,3,5,5,2,6,5,6,3,5,4,4,5,6,6,6,6,4,2,5,8.264,146.592,147.392,32,6,6,7,6,6,2,4,4,4,4,4.09,41.883,44.539,12,5,2,2,2,6,5,6,7,6,2,7.733,58.483,60.333,12,4,18.752,18.752,28.614,1,5,2,6,2,2,6,6,2,23.506,53.202,56.846,10,5,4,5,4,2,7.119,60.125,60.998,6,19.635,112.885,114.15,11,3,4,3,4,3,5,4,3,5,5,6,6,6,6,6.905,20.568,22.026,5,3,4,4,4,4,4,4,4,4,4,3,4,3,3,2,3,2,2,3,2,12.39,56.056,58.543,21,6,5,6,5,5,6,6,6,10.467,46.889,47.766,9,5,6,6,5,3,6,14.556,69.285,70.873,8,5,4,5,5,5,4,6.108,23.151,25.056,9,4,6,4,4,2,4,2,4,5,2,6,9.496,63.719,68.131,13,1,20,1,180,6,0,1,4,1,3.29,70,5,2,5,3,4,4,2,3,3,2,Spring 2025 OBHR 33000-005 LEC
R_7fcphPdguXrnP6V,6,6,6,5,6,6,6,3,5,3,2,4,5,5.764,125.78,126.837,18,5,6,6,6,5,3,4,2,6,3,3,3,4.255,37.188,37.823,15,7,6,5,2,6,7,6,2,2.571,28.254,29.901,11,3,5,5,5,5,5,4.021,28.887,29.701,7,5,5,7,5,3,4,3,4,5,6,5,4,3,3,5,5,6,5,5,5,4,2,3,4,5.926,112.743,114.9,32,6,6,7,6,6,6,7,6,6,6,3.066,30.716,31.451,12,4,3,1,2,5,5,6,6,7,2,8.782,64.816,67.757,16,4,15.617,15.617,22.282,1,7,1,6,1,1,7,6,1,10.892,38.659,39.524,10,3,4,4,3,3,10.864,43.614,44.548,13,41.497,106.547,107.653,12,4,4,3,2,3,3,2,2,5,4,4,6,4,4,3.543,22.177,23.992,10,4,4,4,5,5,4,3,4,4,4,1,3,2,3,2,2,2,2,3,1,5.023,52.404,53.44,29,5,6,5,6,7,6,4,5,8.426,40.261,41,12,4,4,5,5,5,4,7.296,31.928,32.758,7,6,6,5,5,6,6,3.843,23.982,24.951,10,5,6,3,7,2,5,6,5,6,7,6,6.338,54.973,55.701,18,1,19,0,175,6,1,"1,8",4,2,3.86,90,8,7,4,6,3,3,1,1,3,2,Spring 2025 OBHR 33000-006 LEC
R_1gYFoNuvmAa2Zjq,5,6,6,7,6,6,7,6,7,1,1,7,6,15.073,103.79,104.313,20,7,7,7,4,7,2,7,7,7,2,2,2,5.747,42.817,44.266,12,5,5,6,6,5,5,5,4,14.083,56.776,58.688,10,1,7,7,7,7,7,4.755,23.18,24.118,7,3,3,7,6,6,4,4,6,2,6,6,7,2,4,6,7,1,7,7,7,7,4,1,7,4.687,133.58,135.039,25,7,7,7,7,7,7,7,5,4,7,36.852,70.666,71.444,15,2,2,2,1,6,5,7,7,6,2,14.32,71.821,73.167,13,4,27.209,27.209,29.161,1,7,1,7,1,1,7,7,1,9.175,49.399,50.633,8,4,4,4,4,4,14.91,70.17,70.604,11,16.383,122.127,123.162,13,1,7,5,2,2,5,1,3,5,7,7,7,7,7,9.46,17.066,18.555,5,5,5,5,4,4,5,5,5,3,4,1,1,1,2,2,1,1,2,4,1,14.032,78.431,79.058,26,7,7,7,7,7,7,5,7,6.383,27.582,29.216,10,7,7,7,7,7,7,6.67,39.021,39.767,6,7,1,7,7,7,7,11.615,45.16,52.5,15,6,5,5,2,2,6,6,6,6,7,6,7.905,96.934,97.928,16,1,18,0,155,5,9,4,4,2,2,90,5,5,1,1,4,5,2,3,4,2,Spring 2025 OBHR 33000-005 LEC
R_5ILSPi5yTOwyLFG,6,7,5,6,5,5,7,6,5,5,3,5,5,33.207,347.394,348.31,18,6,6,6,6,5,3,5,4,6,3,3,3,3.581,17.17,18.341,12,5,5,3,3,5,5,5,3,154.051,172.205,173.6,12,3,7,6,6,6,3,3.678,30.656,31.846,11,7,5,6,6,6,4,6,5,3,3,6,7,2,2,6,6,2,3,5,4,4,4,2,5,6.471,196.164,198.498,35,5,5,5,5,5,6,6,6,7,6,4.459,17.037,18.584,13,5,2,3,2,4,3,7,5,5,4,63.632,518.659,519.387,19,4,10.108,10.108,12.458,1,7,2,7,1,1,7,7,1,100.492,184.273,184.629,23,5,6,5,5,5,8.781,22.083,22.858,6,10.546,57.384,58.201,14,2,6,5,2,1,3,2,3,5,4,5,6,5,6,2.585,14.103,15.034,9,4,4,5,4,4,4,4,3,5,5,2,2,3,5,4,4,2,2,4,2,6.542,35.508,36.7,21,6,6,7,6,6,6,5,6,5.236,29.462,30.292,12,6,5,5,6,2,5,39.72,88.884,89.991,11,6,2,7,6,7,6,2.451,29.277,29.69,8,7,7,6,1,1,5,6,5,2,6,6,8.284,79.327,80.378,21,1,21,0,170,5,10,4,4,1,3.6,90,5,4,3,2,3,5,3,1,1,1,Spring 2025 OBHR 33000-008 LEC
R_10bgY26AwHkeU9j,6,6,6,6,4,3,5,2,4,4,2,5,4,24.569,92.369,93.558,16,4,5,5,4,3,4,4,3,5,4,5,2,8.821,32.538,34.012,9,4,5,5,5,4,5,4,6,6.147,30.397,31.001,10,3,5,4,5,5,5,20.054,33.571,34.511,6,5,4,6,5,6,3,5,5,4,6,6,5,1,3,5,4,2,6,6,6,6,3,2,2,5.462,93.996,94.922,24,7,5,6,6,7,7,7,6,6,7,3.583,43.333,44.041,11,5,3,2,4,2,3,4,5,5,5,8.748,41.364,42.223,11,2,8.401,8.401,25.226,1,5,4,5,4,4,5,4,4,6.108,40.725,41.549,9,4,3,2,2,3,9.791,34.007,34.881,5,20.904,62.287,63.395,10,2,5,4,4,4,4,1,6,5,4,2,6,3,4,6.29,30.321,31.212,6,4,4,4,4,4,4,4,3,4,4,4,4,2,2,2,4,3,2,3,2,4.704,34.171,34.928,20,6,5,6,6,6,5,4,6,3.642,25.11,25.949,8,6,6,5,6,6,6,8.443,25.243,29.114,7,6,4,6,6,6,6,15.273,30.039,31.229,6,4,6,7,5,6,5,1,2,4,5,6,5.347,59.029,60.12,12,0,18,0,110,5,0,4,4,2,3.59,60,5,3,1,4,4,4,1,4,4,2,Spring 2025 OBHR 33000-008 LEC
R_5qxMa6foincMtsE,5,6,7,4,6,5,5,5,6,4,2,7,6,17.125,134.416,135.37,22,4,5,5,3,3,4,5,3,5,3,3,4,5.432,409.313,410.287,10,2,2,6,5,1,2,3,2,15.633,70.687,71.942,16,3,5,5,6,6,6,13.06,512.251,513.308,9,5,7,6,7,4,6,4,5,4,6,5,5,6,5,3,2,4,6,6,5,3,3,5,5,3.822,202.72,204.807,46,6,4,5,5,6,6,5,5,5,6,3.202,76.622,77.528,17,5,5,5,4,1,1,2,2,4,3,3.898,55.914,57.521,19,4,6.309,56.332,57.614,3,5,3,4,5,4,6,5,3,15.247,173.57,177.102,14,4,4,3,5,2,1.183,403.093,404.155,9,8.752,1093.792,1095.109,21,3,4,5,3,2,3,1,3,5,5,4,5,4,5,2.948,87.757,89.001,10,2,4,4,2,3,4,5,3,3,3,3,3,2,3,2,4,2,1,2,1,1.172,317.565,318.657,31,6,7,6,6,6,6,7,6,4.656,40.093,41.167,13,4,4,5,6,4,5,4.803,30.558,31.483,9,2,3,2,3,5,4,80.079,129.318,130.757,12,2,4,3,1,2,2,2,5,5,6,6,7.769,199.795,201.171,22,1,18,0,155,5,9,"2,8",4,1,4,80,5,4,3,1,3,4,3,1,1,2,Spring 2025 OBHR 33000-005 LEC
R_3HFGZGe1AXw87Cs,5,6,6,5,5,4,5,4,5,2,4,4,4,14.554,62.86,64.308,15,5,5,6,5,5,2,5,4,5,2,2,2,62.798,76.963,77.814,8,6,6,2,3,4,6,5,2,6.205,28.824,31.334,8,2,6,4,6,6,5,3.241,16.013,17.022,7,6,5,6,6,6,5,4,5,2,4,5,6,2,3,3,4,5,5,4,3,6,2,3,3,24.608,107.916,108.878,32,6,6,6,6,6,6,5,5,6,6,5.028,24.323,25.45,10,6,3,2,2,4,3,5,5,5,3,2.508,72.138,73.593,13,4,14.085,14.085,15.402,1,7,2,6,2,1,7,5,2,4.255,28.201,29.283,8,2,4,3,2,2,15.995,37.946,39.379,5,8.251,58.517,59.727,11,2,5,3,3,2,4,2,5,6,4,4,6,4,5,8.604,26.814,27.253,8,3,4,5,4,3,3,5,4,4,3,1,1,1,3,2,2,1,1,1,1,8.685,42.203,43.58,21,5,5,6,6,6,6,5,6,5.792,73.779,74.128,10,6,6,5,6,5,5,9.252,22.982,24.565,6,5,3,4,6,6,5,4.912,19.19,20.711,6,6,5,5,3,3,4,2,3,5,3,6,6.203,84.757,85.677,14,1,18,0,150,5,7,1,4,2,4,85,5,4,2,2,5,3,1,1,2,1,Spring 2025 OBHR 33000-005 LEC
R_7HnqM9X9u2nSE4Q,4,5,5,5,5,3,5,5,3,5,3,5,4,21.134,50.493,51.382,14,5,5,6,5,5,3,5,4,5,3,3,4,5.952,16.774,17.702,8,5,5,3,3,5,5,5,3,7.484,19.79,20.901,8,3,5,5,5,5,5,4.254,18.628,19.887,6,6,6,7,7,6,4,5,6,3,4,5,5,3,4,5,4,3,4,5,5,5,3,3,4,3.354,59.454,60.736,26,6,6,6,6,6,5,5,5,5,5,4.719,17.025,17.976,10,6,3,3,3,6,4,6,6,6,3,9.058,25.457,26.2,11,4,9.416,9.416,10.395,1,5,3,5,4,2,5,5,2,6.98,28.266,29.235,9,3,4,5,5,3,7.296,20.079,21.015,6,7.57,48.992,50.195,10,3,3,4,3,3,4,2,5,5,4,4,4,4,4,2.944,8.953,10.156,5,4,3,4,4,3,3,4,4,3,3,2,2,2,3,2,3,1,1,2,1,4.786,39.11,40.064,22,6,6,6,6,6,6,5,6,8.267,22.388,23.113,9,6,6,6,6,5,5,6.603,19.337,20.838,9,6,2,6,6,6,5,4.778,17.762,18.675,6,4,5,5,5,4,3,2,5,5,1,6,5.762,35.952,36.922,14,0,18,0,125,5,1,4,4,3,3.7,85,6,5,0,5,3,4,1,1,1,1,Spring 2025 OBHR 33000-006 LEC
